20150602.txtl
0002001096,04:30:07,2015/06/01l
0002001096,04:30:09,2015/06/01l
0002001096,05:51:52,2015/06/01l
0002001096,05:56:30,2015/06/01l
0001953541,05:57:15,2015/06/01l
0002001503,06:38:35,2015/06/01l
0002001503,06:38:36,2015/06/01l
0001953395,06:57:27,2015/06/01l
0001954413,07:30:13,2015/06/01l
0002001074,07:38:16,2015/06/01l
0002001074,07:43:30,2015/06/01l
0001953992,07:58:40,2015/06/01l
0001953213,07:58:42,2015/06/01l
0001953518,08:03:57,2015/06/01l
0001953657,08:23:44,2015/06/01l
0001953660,08:51:07,2015/06/01l
0001953541,09:03:45,2015/06/01l
0001953979,09:29:54,2015/06/01l
0001953106,09:34:31,2015/06/01l
0001953203,09:35:37,2015/06/01l
0001954510,09:45:21,2015/06/01l
0002000162,09:46:46,2015/06/01l
0001953417,09:55:03,2015/06/01l
0001954413,09:55:54,2015/06/01l
0001953332,10:20:33,2015/06/01l
0001953992,10:21:46,2015/06/01l
0001953498,10:29:51,2015/06/01l
0001954304,10:38:13,2015/06/01l
0001954304,10:50:38,2015/06/01l
0001953344,10:56:39,2015/06/01l
0002000574,10:58:52,2015/06/01l
0001953887,11:05:03,2015/06/01l
0001953887,11:05:08,2015/06/01l
0001954429,11:08:53,2015/06/01l
0001954437,11:15:21,2015/06/01l
0001953504,11:17:22,2015/06/01l
0002001058,11:17:26,2015/06/01l
0001953366,11:31:19,2015/06/01l
0001953677,11:35:07,2015/06/01l
0001953622,11:36:26,2015/06/01l
0001953238,11:36:56,2015/06/01l
0002000574,11:55:05,2015/06/01l
0001953623,11:57:46,2015/06/01l
0002000465,11:58:56,2015/06/01l
0002000574,12:03:54,2015/06/01l
0001953480,12:08:25,2015/06/01l
0001953469,12:16:08,2015/06/01l
0001953234,12:16:41,2015/06/01l
0001953888,12:21:58,2015/06/01l
0001953758,12:36:35,2015/06/01l
0001953791,12:40:32,2015/06/01l
0001953106,12:47:44,2015/06/01l
0001953259,12:52:08,2015/06/01l
0001953259,12:52:13,2015/06/01l
0001953541,12:54:06,2015/06/01l
0001953734,13:01:22,2015/06/01l
0001953554,13:02:48,2015/06/01l
0002001508,13:03:00,2015/06/01l
0001954420,13:10:57,2015/06/01l
0002000162,13:16:13,2015/06/01l
0001953541,13:16:36,2015/06/01l
0001953866,13:17:56,2015/06/01l
0001953866,13:18:18,2015/06/01l
0001954315,13:22:50,2015/06/01l
0002000117,13:26:33,2015/06/01l
0001954316,13:34:59,2015/06/01l
0001953344,13:36:23,2015/06/01l
0002000162,13:50:12,2015/06/01l
0002000162,13:50:15,2015/06/01l
0002000574,13:52:26,2015/06/01l
0002000501,14:14:07,2015/06/01l
0002000506,14:14:14,2015/06/01l
0002000506,14:14:23,2015/06/01l
0002000504,14:14:34,2015/06/01l
0002000505,14:14:38,2015/06/01l
0002000506,14:14:39,2015/06/01l
0002000507,14:14:43,2015/06/01l
0002000508,14:14:45,2015/06/01l
0002000509,14:14:48,2015/06/01l
0002000510,14:14:50,2015/06/01l
0002000511,14:14:52,2015/06/01l
0002000512,14:14:54,2015/06/01l
0002000513,14:14:56,2015/06/01l
0002000514,14:14:57,2015/06/01l
0002000515,14:14:59,2015/06/01l
0002000516,14:15:00,2015/06/01l
0002000517,14:15:04,2015/06/01l
0002000518,14:15:11,2015/06/01l
0002000519,14:15:13,2015/06/01l
0002000520,14:15:24,2015/06/01l
0002000521,14:15:29,2015/06/01l
0002000522,14:15:30,2015/06/01l
0002000522,14:15:34,2015/06/01l
0002000523,14:15:49,2015/06/01l
0002000524,14:15:52,2015/06/01l
0002000525,14:15:55,2015/06/01l
0002000526,14:15:57,2015/06/01l
0002000527,14:15:59,2015/06/01l
0002000523,14:19:41,2015/06/01l
0002000522,14:19:53,2015/06/01l
0002000521,14:20:00,2015/06/01l
0002000520,14:20:12,2015/06/01l
0002000519,14:20:17,2015/06/01l
0002000518,14:20:21,2015/06/01l
0002000517,14:20:26,2015/06/01l
0002000516,14:20:30,2015/06/01l
0002000501,14:21:24,2015/06/01l
0002000501,14:24:09,2015/06/01l
0001954229,14:25:47,2015/06/01l
0002000162,14:27:30,2015/06/01l
0002000162,14:27:55,2015/06/01l
0001953184,14:32:12,2015/06/01l
0001953472,14:32:59,2015/06/01l
0001954413,14:33:29,2015/06/01l
0001953791,14:37:20,2015/06/01l
0001953892,14:39:30,2015/06/01l
0001953469,14:42:15,2015/06/01l
0001953231,14:42:16,2015/06/01l
0002000712,14:45:29,2015/06/01l
0001953844,14:47:38,2015/06/01l
0001953892,14:49:31,2015/06/01l
0001954501,14:50:49,2015/06/01l
0001953210,14:52:36,2015/06/01l
0001953791,14:52:47,2015/06/01l
0001953395,14:52:53,2015/06/01l
0001953791,14:56:41,2015/06/01l
0001953541,14:59:19,2015/06/01l
0001953541,14:59:42,2015/06/01l
0001954592,15:00:36,2015/06/01l
0001953231,15:02:15,2015/06/01l
0001953276,15:02:56,2015/06/01l
0001953541,15:03:46,2015/06/01l
0001953541,15:03:48,2015/06/01l
0001953541,15:03:51,2015/06/01l
0002001508,15:04:14,2015/06/01l
0001953541,15:04:18,2015/06/01l
0001953541,15:04:42,2015/06/01l
0001953541,15:04:53,2015/06/01l
0001953921,15:06:23,2015/06/01l
0001953211,15:07:12,2015/06/01l
0001953832,15:14:30,2015/06/01l
0001954234,15:15:21,2015/06/01l
0001953232,15:18:49,2015/06/01l
0001953057,15:19:11,2015/06/01l
0002001051,15:25:16,2015/06/01l
0002001051,15:25:21,2015/06/01l
0002001051,15:25:34,2015/06/01l
0001954150,15:26:09,2015/06/01l
0001953338,15:27:33,2015/06/01l
0001954150,15:31:17,2015/06/01l
0001954229,15:32:39,2015/06/01l
0001954073,15:32:42,2015/06/01l
0001954229,15:32:44,2015/06/01l
0001954569,15:46:18,2015/06/01l
0002001508,15:48:22,2015/06/01l
0001953417,15:55:35,2015/06/01l
0001954234,15:59:07,2015/06/01l
0001954229,15:59:45,2015/06/01l
0001953392,16:03:12,2015/06/01l
0001953604,16:04:25,2015/06/01l
0001953604,16:04:27,2015/06/01l
0001954407,16:05:11,2015/06/01l
0001953385,16:07:04,2015/06/01l
0001954084,16:09:50,2015/06/01l
0001953655,16:09:51,2015/06/01l
0001953317,16:09:57,2015/06/01l
0001953213,16:15:29,2015/06/01l
0001954412,16:16:16,2015/06/01l
0001953535,16:18:25,2015/06/01l
0001954507,16:19:50,2015/06/01l
0001953894,16:22:16,2015/06/01l
0002000466,16:25:57,2015/06/01l
0002001088,16:27:25,2015/06/01l
0001954458,16:28:12,2015/06/01l
0001954458,16:33:06,2015/06/01l
0001953825,16:43:59,2015/06/01l
0001953825,16:44:13,2015/06/01l
0001954413,16:47:34,2015/06/01l
0002000135,16:50:31,2015/06/01l
0001953309,16:54:44,2015/06/01l
0002001503,16:56:02,2015/06/01l
0002000545,16:58:22,2015/06/01l
0001954311,16:58:24,2015/06/01l
0002000135,17:06:12,2015/06/01l
0001953214,17:09:12,2015/06/01l
0001953214,17:09:16,2015/06/01l
0001953214,17:09:18,2015/06/01l
0002001508,17:11:47,2015/06/01l
0001953214,17:13:05,2015/06/01l
0001953214,17:16:05,2015/06/01l
0001953214,17:16:09,2015/06/01l
0001953825,17:17:24,2015/06/01l
0001953825,17:17:34,2015/06/01l
0001953624,17:17:47,2015/06/01l
0001954246,17:27:02,2015/06/01l
0002000154,17:29:34,2015/06/01l
0002000154,17:29:41,2015/06/01l
0001953417,17:31:12,2015/06/01l
0001954256,17:32:39,2015/06/01l
0001953513,17:38:41,2015/06/01l
0001953233,17:38:51,2015/06/01l
0001953825,17:44:05,2015/06/01l
0001953918,17:44:33,2015/06/01l
0001954254,17:46:43,2015/06/01l
0001953541,17:48:25,2015/06/01l
0002000117,17:49:29,2015/06/01l
0002000649,17:49:31,2015/06/01l
0002000154,17:54:48,2015/06/01l
0001953395,17:56:27,2015/06/01l
0002000162,18:00:05,2015/06/01l
0001954256,18:01:21,2015/06/01l
0001954407,18:07:37,2015/06/01l
0001953541,18:12:02,2015/06/01l
0001954598,18:17:37,2015/06/01l
0001953992,18:24:13,2015/06/01l
0001954256,18:33:00,2015/06/01l
0001954592,18:34:50,2015/06/01l
0001953926,18:37:47,2015/06/01l
0001953761,18:40:39,2015/06/01l
0001953705,18:45:10,2015/06/01l
0001953395,18:49:57,2015/06/01l
0001954407,18:55:27,2015/06/01l
0001953231,18:57:16,2015/06/01l
0001953504,18:59:48,2015/06/01l
0001953541,19:07:48,2015/06/01l
0001954346,19:09:09,2015/06/01l
0001954346,19:10:18,2015/06/01l
0001954361,19:25:10,2015/06/01l
0001954361,19:25:14,2015/06/01l
0001954361,19:25:20,2015/06/01l
0001954361,19:25:25,2015/06/01l
0001954361,19:25:30,2015/06/01l
0001954361,19:25:40,2015/06/01l
0001954361,19:25:47,2015/06/01l
0001954361,19:25:58,2015/06/01l
0001954361,19:26:06,2015/06/01l
0001953541,19:28:48,2015/06/01l
0001954361,19:32:41,2015/06/01l
0001953231,19:33:31,2015/06/01l
0001953319,19:38:30,2015/06/01l
0002001058,20:10:44,2015/06/01l
0001954246,20:11:41,2015/06/01l
0001953775,20:16:26,2015/06/01l
0001953305,20:18:57,2015/06/01l
0001953775,20:22:40,2015/06/01l
0001953677,20:25:40,2015/06/01l
0001953677,20:25:51,2015/06/01l
0001954229,20:31:41,2015/06/01l
0001954358,20:49:09,2015/06/01l
0001953303,20:53:01,2015/06/01l
0001953757,20:55:57,2015/06/01l
0001954407,20:58:58,2015/06/01l
0001953677,21:01:58,2015/06/01l
0002000117,21:03:13,2015/06/01l
0001954411,21:18:44,2015/06/01l
0001953451,21:19:37,2015/06/01l
0001953469,21:25:28,2015/06/01l
0001953674,21:29:31,2015/06/01l
0001953309,21:31:51,2015/06/01l
0001953184,21:34:43,2015/06/01l
0001953674,21:39:01,2015/06/01l
0002000555,21:43:34,2015/06/01l
0001953402,21:45:17,2015/06/01l
0001953501,21:45:27,2015/06/01l
0001954496,21:45:44,2015/06/01l
0001954413,21:51:57,2015/06/01l
0001953518,22:06:41,2015/06/01l
0001953669,22:13:41,2015/06/01l
0001953510,22:13:47,2015/06/01l
0002001537,22:22:25,2015/06/01l
0001954254,22:22:29,2015/06/01l
0001954469,22:32:26,2015/06/01l
0001953677,22:36:39,2015/06/01l
0001953783,22:50:29,2015/06/01l
0001954367,23:31:08,2015/06/01l
0001954330,23:33:35,2015/06/01l
0001953705,23:53:18,2015/06/01l
