0001954278,00:00:59,2016/01/03,OK(1) B=26 V=2598924
0001954445,00:10:21,2016/01/03,OK(1) B=26 V=2599259
0001953387,00:53:24,2016/01/03,OK(1) B=26 V=2597143
0002003820,01:11:59,2016/01/03,OK(1) B=26 V=2629081
0002003820,01:12:08,2016/01/03,OK(1) B=26 V=2629081
0002003820,01:12:09,2016/01/03,OK(1) B=26 V=2629081
0001953336,01:34:44,2016/01/03,OK(1) B=26 V=2597040
0002000946,01:39:48,2016/01/03,OK(1) B=26 V=2623333
0001953336,01:51:00,2016/01/03,OK(1) B=26 V=2597040
0001953501,01:59:01,2016/01/03,OK(1) B=26 V=2597370
0001954118,02:00:22,2016/01/03,OK(1) B=26 V=2598605
0001954118,02:00:23,2016/01/03,OK(1) B=26 V=2598605
0002000091,02:40:35,2016/01/03,OK(1) B=26 V=2621622
0002001080,02:43:02,2016/01/03,OK(1) B=26 V=2623601
0001953251,03:06:08,2016/01/03,OK(1) B=26 V=2596871
0002000545,03:09:52,2016/01/03,OK(1) B=26 V=2622530
0002004274,04:36:08,2016/01/03,OK(1) B=26 V=36184421
0001953346,04:54:59,2016/01/03,OK(1) B=26 V=2597060
0001954599,05:30:01,2016/01/03,OK(1) B=26 V=2599567
0001953321,05:55:40,2016/01/03,OK(1) B=26 V=2597010
0002000142,05:56:49,2016/01/03,OK(1) B=26 V=2621725
0001954367,06:13:25,2016/01/03,OK(1) B=26 V=2599102
0001953321,06:22:34,2016/01/03,OK(1) B=26 V=2597010
0002001876,06:32:58,2016/01/03,OK(1) B=26 V=2625193
0001954352,06:33:07,2016/01/03,OK(1) B=26 V=2599072
0002000496,06:37:16,2016/01/03,OK(1) B=26 V=2622432
0001954326,06:38:27,2016/01/03,OK(1) B=26 V=2599020
0002000066,06:41:58,2016/01/03,OK(1) B=26 V=2621573
0001953603,06:43:43,2016/01/03,OK(1) B=26 V=2597574
0001953541,06:43:54,2016/01/03,OK(1) B=26 V=2597451
0001953541,06:48:16,2016/01/03,OK(1) B=26 V=2597451
0002001537,06:57:44,2016/01/03,OK(1) B=26 V=2624514
0001953659,06:59:57,2016/01/03,OK(1) B=26 V=2597687
0002000401,07:00:46,2016/01/03,OK(1) B=26 V=2622243
0001954458,07:02:14,2016/01/03,OK(1) B=26 V=2599285
0002000650,07:17:49,2016/01/03,OK(1) B=26 V=2622741
0001953617,07:28:19,2016/01/03,OK(1) B=26 V=2597602
0001954565,07:35:31,2016/01/03,OK(1) B=26 V=2599498
0001954565,07:35:32,2016/01/03,OK(1) B=26 V=2599498
0001953541,07:39:51,2016/01/03,OK(1) B=26 V=2597451
0001953444,07:44:50,2016/01/03,OK(1) B=26 V=2597256
0001954110,07:49:53,2016/01/03,OK(1) B=26 V=2598588
0001954110,07:50:50,2016/01/03,OK(1) B=26 V=2598588
0001953480,07:53:03,2016/01/03,OK(1) B=26 V=2597329
0002000469,07:57:48,2016/01/03,OK(1) B=26 V=2622379
0002000469,07:58:10,2016/01/03,OK(1) B=26 V=2622379
0002000469,07:58:30,2016/01/03,OK(1) B=26 V=2622379
0002001179,07:59:29,2016/01/03,OK(1) B=26 V=2623799
0001954326,07:59:54,2016/01/03,OK(1) B=26 V=2599020
0001953541,08:01:11,2016/01/03,OK(1) B=26 V=2597451
0001953702,08:05:42,2016/01/03,OK(1) B=26 V=2597772
0001954507,08:09:04,2016/01/03,OK(1) B=26 V=2599382
0002000469,08:09:32,2016/01/03,OK(1) B=26 V=2622379
0002000469,08:09:59,2016/01/03,OK(1) B=26 V=2622379
0001953545,08:10:39,2016/01/03,OK(1) B=26 V=2597459
0002001189,08:11:59,2016/01/03,OK(1) B=26 V=2623818
0001953233,08:13:36,2016/01/03,OK(1) B=26 V=36151266
0001954326,08:14:30,2016/01/03,OK(1) B=26 V=2599020
0002001189,08:16:39,2016/01/03,OK(1) B=26 V=2623818
0002001189,08:16:55,2016/01/03,OK(1) B=26 V=2623818
0002001189,08:17:05,2016/01/03,OK(1) B=26 V=2623818
0002001189,08:17:26,2016/01/03,OK(1) B=26 V=2623818
0001953731,08:22:52,2016/01/03,OK(1) B=26 V=2597831
0001954413,08:26:28,2016/01/03,OK(1) B=26 V=2599194
0001954411,08:26:34,2016/01/03,OK(1) B=26 V=2599190
0001954413,08:26:56,2016/01/03,OK(1) B=26 V=2599194
0001954411,08:27:54,2016/01/03,OK(1) B=26 V=2599190
0001954413,08:27:58,2016/01/03,OK(1) B=26 V=2599194
0001954411,08:28:08,2016/01/03,OK(1) B=26 V=2599190
0001954411,08:28:39,2016/01/03,OK(1) B=26 V=2599190
0001954413,08:30:12,2016/01/03,OK(1) B=26 V=2599194
0001954411,08:30:16,2016/01/03,OK(1) B=26 V=2599190
0002000134,08:31:42,2016/01/03,OK(1) B=26 V=2621708
0001953436,08:36:45,2016/01/03,OK(1) B=26 V=2597240
0001953436,08:36:49,2016/01/03,OK(1) B=26 V=2597240
0001954410,08:40:39,2016/01/03,OK(1) B=26 V=2599189
0001953214,08:42:06,2016/01/03,OK(1) B=26 V=36151229
0001954319,08:42:25,2016/01/03,OK(1) B=26 V=2599007
0001954411,08:43:23,2016/01/03,OK(1) B=26 V=2599190
0002001039,08:45:01,2016/01/03,OK(1) B=26 V=2623518
0001953545,08:46:00,2016/01/03,OK(1) B=26 V=2597459
0001953545,08:46:22,2016/01/03,OK(1) B=26 V=2597459
0001953545,08:46:38,2016/01/03,OK(1) B=26 V=2597459
0002000469,08:47:32,2016/01/03,OK(1) B=26 V=2622379
0001953753,08:48:13,2016/01/03,OK(1) B=26 V=2597874
0001953753,08:48:21,2016/01/03,OK(1) B=26 V=2597874
0001953321,09:00:11,2016/01/03,OK(1) B=26 V=2597010
0001953320,09:02:08,2016/01/03,OK(1) B=26 V=2597009
0002000739,09:03:55,2016/01/03,OK(1) B=26 V=2622919
0002001039,09:03:56,2016/01/03,OK(1) B=26 V=2623518
0001953541,09:05:25,2016/01/03,OK(1) B=26 V=2597451
0001953233,09:06:51,2016/01/03,OK(1) B=26 V=36151266
0001954411,09:10:38,2016/01/03,OK(1) B=26 V=2599190
0001954411,09:10:53,2016/01/03,OK(1) B=26 V=2599190
0001953233,09:12:42,2016/01/03,OK(1) B=26 V=36151266
0002000659,09:16:57,2016/01/03,OK(1) B=26 V=2622758
0002000545,09:18:11,2016/01/03,OK(1) B=26 V=2622530
0001953775,09:27:58,2016/01/03,OK(1) B=26 V=2597918
0001954566,09:29:10,2016/01/03,OK(1) B=26 V=2599500
0001954319,09:31:30,2016/01/03,OK(1) B=26 V=2599007
0001953541,09:34:31,2016/01/03,OK(1) B=26 V=2597451
0001954319,09:36:11,2016/01/03,OK(1) B=26 V=2599007
0001953545,09:38:58,2016/01/03,OK(1) B=26 V=2597459
0001953214,09:40:13,2016/01/03,OK(1) B=26 V=36151229
0002000556,11:27:09,2016/01/03,OK(1) B=26 V=2622553
0002001217,11:29:36,2016/01/03,OK(1) B=26 V=2623875
0002001039,11:30:49,2016/01/03,OK(1) B=26 V=2623518
0001953032,11:31:49,2016/01/03,OK(1) B=26 V=36150865
0001953032,11:33:23,2016/01/03,OK(1) B=26 V=36150865
0002001039,11:33:27,2016/01/03,OK(1) B=26 V=2623518
0001953387,11:35:17,2016/01/03,OK(1) B=26 V=2597143
0001953366,11:39:40,2016/01/03,OK(1) B=26 V=2597100
0001953777,11:47:35,2016/01/03,OK(1) B=26 V=2597922
0001954445,11:50:11,2016/01/03,OK(1) B=26 V=2599259
0001954445,11:53:15,2016/01/03,OK(1) B=26 V=2599259
0001953777,11:54:43,2016/01/03,OK(1) B=26 V=2597922
0002000697,11:56:19,2016/01/03,OK(1) B=26 V=2622835
0002000659,11:59:10,2016/01/03,OK(1) B=26 V=2622758
0001953366,12:11:04,2016/01/03,OK(1) B=26 V=2597100
0001953501,12:14:37,2016/01/03,OK(1) B=26 V=2597370
0001954410,12:18:26,2016/01/03,OK(1) B=26 V=2599189
0001953757,12:22:03,2016/01/03,OK(1) B=26 V=2597883
0001954458,12:22:06,2016/01/03,OK(1) B=26 V=2599285
0002000665,12:31:13,2016/01/03,OK(1) B=26 V=2622770
0001953546,12:38:11,2016/01/03,OK(1) B=26 V=2597461
0001954410,12:40:34,2016/01/03,OK(1) B=26 V=2599189
0001954349,12:44:08,2016/01/03,OK(1) B=26 V=2599066
0001954410,13:20:46,2016/01/03,OK(1) B=26 V=2599189
0002000659,13:23:28,2016/01/03,OK(1) B=26 V=2622758
0002001113,13:24:32,2016/01/03,OK(1) B=26 V=2623666
0002001179,13:28:19,2016/01/03,OK(1) B=26 V=2623799
0002000424,13:29:12,2016/01/03,OK(1) B=26 V=2622289
0002000734,13:31:34,2016/01/03,OK(1) B=26 V=2622908
0001954226,13:34:28,2016/01/03,OK(1) B=26 V=2598821
0001954066,13:35:44,2016/01/03,OK(1) B=26 V=2598500
0001954411,13:37:09,2016/01/03,OK(1) B=26 V=2599190
