0001953711,00:00:43,2016/04/09,OK(1) B=26 V=2597790
0002002367,01:02:43,2016/04/09,OK(1) B=26 V=2626175
0001953757,01:26:54,2016/04/09,OK(1) B=26 V=2597883
0001954320,01:28:08,2016/04/09,OK(1) B=26 V=2599008
0002001080,01:35:09,2016/04/09,OK(1) B=26 V=2623601
0001953792,02:06:57,2016/04/09,OK(1) B=26 V=2597953
0001954038,02:51:43,2016/04/09,OK(1) B=26 V=2598444
0002000404,02:56:05,2016/04/09,OK(1) B=26 V=2622249
0001953237,03:07:00,2016/04/09,OK(1) B=26 V=36151275
0002000342,04:01:09,2016/04/09,OK(1) B=26 V=2622124
0002000404,04:51:15,2016/04/09,OK(1) B=26 V=2622249
0002000404,05:10:12,2016/04/09,OK(1) B=26 V=2622249
0002000625,05:14:34,2016/04/09,OK(1) B=26 V=2622690
0002001113,05:17:40,2016/04/09,OK(1) B=26 V=2623666
0001953302,05:57:29,2016/04/09,OK(1) B=26 V=2596973
0002001113,05:59:56,2016/04/09,OK(1) B=26 V=2623666
0001953232,06:03:25,2016/04/09,OK(1) B=26 V=36151265
0001953286,06:24:36,2016/04/09,OK(1) B=26 V=2596940
0001953286,06:33:56,2016/04/09,OK(1) B=26 V=2596940
0002000844,06:49:06,2016/04/09,OK(1) B=26 V=2623128
0002001746,06:49:15,2016/04/09,OK(1) B=26 V=2624933
0001953318,06:52:42,2016/04/09,OK(1) B=26 V=2597004
0001953992,06:57:48,2016/04/09,OK(1) B=26 V=2598352
0001953888,07:01:19,2016/04/09,OK(1) B=26 V=2598145
0001954367,07:20:12,2016/04/09,OK(1) B=26 V=2599102
0001953947,07:21:26,2016/04/09,OK(1) B=26 V=2598262
0002001113,07:21:51,2016/04/09,OK(1) B=26 V=2623666
0001953947,07:24:00,2016/04/09,OK(1) B=26 V=2598262
0002000955,07:24:21,2016/04/09,OK(1) B=26 V=2623351
0002000330,07:33:24,2016/04/09,OK(1) B=26 V=2622101
0001954410,07:40:11,2016/04/09,OK(1) B=26 V=2599189
0002001459,07:48:58,2016/04/09,OK(1) B=26 V=2624358
0001953828,07:58:54,2016/04/09,OK(1) B=26 V=2598024
0002000726,08:07:38,2016/04/09,OK(1) B=26 V=2622893
0002001051,08:07:52,2016/04/09,OK(1) B=26 V=2623542
0001953639,08:09:56,2016/04/09,OK(1) B=26 V=2597646
0001953233,08:13:55,2016/04/09,OK(1) B=26 V=36151266
0001953233,08:14:01,2016/04/09,OK(1) B=26 V=36151266
0001953233,08:14:10,2016/04/09,OK(1) B=26 V=36151266
0001953233,08:16:47,2016/04/09,OK(1) B=26 V=36151266
0002000553,08:17:16,2016/04/09,OK(1) B=26 V=2622547
0002000553,08:17:20,2016/04/09,OK(1) B=26 V=2622547
0002000551,08:21:51,2016/04/09,OK(1) B=26 V=2622542
0001953482,08:27:36,2016/04/09,OK(1) B=26 V=2597332
0001953417,08:31:17,2016/04/09,OK(1) B=26 V=2597203
0002000553,08:32:27,2016/04/09,OK(1) B=26 V=2622547
0002000553,08:32:39,2016/04/09,OK(1) B=26 V=2622547
0002000553,08:32:45,2016/04/09,OK(1) B=26 V=2622547
0002000553,08:32:47,2016/04/09,OK(1) B=26 V=2622547
0002000659,08:34:33,2016/04/09,OK(1) B=26 V=2622758
0001954518,08:34:36,2016/04/09,OK(1) B=26 V=2599404
0001953220,08:36:33,2016/04/09,OK(1) B=26 V=36151241
0001953214,08:36:34,2016/04/09,OK(1) B=26 V=36151229
0002000072,08:37:01,2016/04/09,OK(1) B=26 V=2621585
0001953592,08:38:18,2016/04/09,OK(1) B=26 V=2597553
0001953592,08:38:23,2016/04/09,OK(1) B=26 V=2597553
0001954410,08:45:06,2016/04/09,OK(1) B=26 V=2599189
0001954410,08:46:30,2016/04/09,OK(1) B=26 V=2599189
0002003814,08:50:15,2016/04/09,OK(1) B=26 V=2629069
0001953621,08:54:19,2016/04/09,OK(1) B=26 V=2597611
0002001635,08:54:23,2016/04/09,OK(1) B=26 V=2624711
0001954353,08:55:38,2016/04/09,OK(1) B=26 V=2599075
0002000114,08:57:55,2016/04/09,OK(1) B=26 V=2621669
0001953589,08:58:20,2016/04/09,OK(1) B=26 V=2597546
0002000922,09:00:33,2016/04/09,OK(1) B=26 V=2623285
0001953736,09:02:09,2016/04/09,OK(1) B=26 V=2597840
0001953736,09:04:49,2016/04/09,OK(1) B=26 V=2597840
0001953736,09:08:10,2016/04/09,OK(1) B=26 V=2597840
0002001018,09:09:08,2016/04/09,OK(1) B=26 V=2623477
0001954354,09:10:13,2016/04/09,OK(1) B=26 V=2599077
0001953212,09:15:43,2016/04/09,OK(1) B=26 V=36151224
0001953992,09:17:49,2016/04/09,OK(1) B=26 V=2598352
0001953237,09:20:58,2016/04/09,OK(1) B=26 V=36151275
0002003379,09:24:17,2016/04/09,OK(1) B=26 V=2628198
0001954314,09:25:17,2016/04/09,OK(1) B=26 V=2598997
0002001017,09:26:32,2016/04/09,OK(1) B=26 V=2623475
0001953212,09:26:37,2016/04/09,OK(1) B=26 V=36151224
0002001017,09:26:46,2016/04/09,OK(1) B=26 V=2623475
0001954234,09:29:19,2016/04/09,OK(1) B=26 V=2598836
0001953009,09:31:15,2016/04/09,OK(1) B=26 V=36150819
0002001746,09:33:01,2016/04/09,OK(1) B=26 V=2624933
0002000989,09:35:13,2016/04/09,OK(1) B=26 V=2623419
0002000435,09:36:26,2016/04/09,OK(1) B=26 V=2622311
0001953057,09:36:51,2016/04/09,OK(1) B=26 V=36150915
0001953212,09:40:45,2016/04/09,OK(1) B=26 V=36151224
0002000579,09:41:47,2016/04/09,OK(1) B=26 V=2622599
0002000553,09:44:07,2016/04/09,OK(1) B=26 V=2622547
0001953286,09:47:27,2016/04/09,OK(1) B=26 V=2596940
0002000726,09:47:49,2016/04/09,OK(1) B=26 V=2622893
0002000557,09:49:54,2016/04/09,OK(1) B=26 V=2622554
0002000659,09:50:45,2016/04/09,OK(1) B=26 V=2622758
0001953057,10:01:53,2016/04/09,OK(1) B=26 V=36150915
0002000557,10:03:52,2016/04/09,OK(1) B=26 V=2622554
0002002285,10:05:03,2016/04/09,OK(1) B=26 V=2626010
0002002285,10:05:36,2016/04/09,OK(1) B=26 V=2626010
0002000096,10:06:16,2016/04/09,OK(1) B=26 V=2621633
0002000556,10:09:11,2016/04/09,OK(1) B=26 V=2622553
0001953009,10:14:38,2016/04/09,OK(1) B=26 V=36150819
0002003057,10:15:29,2016/04/09,OK(1) B=26 V=2627555
0002001113,10:16:56,2016/04/09,OK(1) B=26 V=2623666
0002002273,10:18:29,2016/04/09,OK(1) B=26 V=2625986
0001953214,10:20:11,2016/04/09,OK(1) B=26 V=36151229
0001953214,10:20:36,2016/04/09,OK(1) B=26 V=36151229
0001953214,10:20:38,2016/04/09,OK(1) B=26 V=36151229
0001953214,10:21:15,2016/04/09,OK(1) B=26 V=36151229
0001953604,10:22:55,2016/04/09,OK(1) B=26 V=2597577
0001953635,10:22:58,2016/04/09,OK(1) B=26 V=2597639
0001953214,10:25:10,2016/04/09,OK(1) B=26 V=36151229
0002003058,10:25:12,2016/04/09,OK(1) B=26 V=2627557
0001953501,10:28:30,2016/04/09,OK(1) B=26 V=2597370
0001953657,10:30:40,2016/04/09,OK(1) B=26 V=2597682
0002000989,10:32:43,2016/04/09,OK(1) B=26 V=2623419
0001953498,10:35:10,2016/04/09,OK(1) B=26 V=2597365
0001953592,10:37:41,2016/04/09,OK(1) B=26 V=2597553
0001953592,10:38:38,2016/04/09,OK(1) B=26 V=2597553
0001953212,10:42:51,2016/04/09,OK(1) B=26 V=36151224
0002000379,10:46:21,2016/04/09,OK(1) B=26 V=2622198
0001953321,10:47:39,2016/04/09,OK(1) B=26 V=2597010
0001953482,10:48:44,2016/04/09,OK(1) B=26 V=2597332
0001953592,10:51:35,2016/04/09,OK(1) B=26 V=2597553
0001953592,10:51:39,2016/04/09,OK(1) B=26 V=2597553
0002001005,10:52:33,2016/04/09,OK(1) B=26 V=2623451
0002000665,10:56:31,2016/04/09,OK(1) B=26 V=2622770
0002000697,10:58:49,2016/04/09,OK(1) B=26 V=2622835
0002001005,10:59:11,2016/04/09,OK(1) B=26 V=2623451
0002001005,11:03:01,2016/04/09,OK(1) B=26 V=2623451
0002003058,11:04:41,2016/04/09,OK(1) B=26 V=2627557
0001953490,11:06:30,2016/04/09,OK(1) B=26 V=2597348
0001954314,11:13:54,2016/04/09,OK(1) B=26 V=2598997
0001953604,11:17:26,2016/04/09,OK(1) B=26 V=2597577
0001953604,11:17:29,2016/04/09,OK(1) B=26 V=2597577
0001954476,11:17:34,2016/04/09,OK(1) B=26 V=2599320
0001954458,11:25:11,2016/04/09,OK(1) B=26 V=2599285
0002001961,11:27:35,2016/04/09,OK(1) B=26 V=2625362
0001953281,11:28:21,2016/04/09,OK(1) B=26 V=2596931
0002001113,11:30:23,2016/04/09,OK(1) B=26 V=2623666
0001953214,11:31:30,2016/04/09,OK(1) B=26 V=36151229
0001953321,11:34:46,2016/04/09,OK(1) B=26 V=2597010
0001953214,11:38:59,2016/04/09,OK(1) B=26 V=36151229
0001954455,11:47:28,2016/04/09,OK(1) B=26 V=2599278
0001953316,11:49:21,2016/04/09,OK(1) B=26 V=2597001
0001953212,11:51:05,2016/04/09,OK(1) B=26 V=36151224
0002002597,11:52:57,2016/04/09,OK(1) B=26 V=2626634
0001953212,11:54:07,2016/04/09,OK(1) B=26 V=36151224
0002002597,11:54:53,2016/04/09,OK(1) B=26 V=2626634
0001954392,11:55:14,2016/04/09,OK(1) B=26 V=2599152
0002002597,11:56:37,2016/04/09,OK(1) B=26 V=2626634
0001954455,11:57:00,2016/04/09,OK(1) B=26 V=2599278
0000141488,12:00:44,2016/04/09,OK(1) B=26 V=33768481
0001953236,12:01:13,2016/04/09,OK(1) B=26 V=36151272
0001953888,12:01:17,2016/04/09,OK(1) B=26 V=2598145
0001953236,12:01:19,2016/04/09,OK(1) B=26 V=36151272
0001954476,12:01:44,2016/04/09,OK(1) B=26 V=2599320
0002000151,12:04:30,2016/04/09,OK(1) B=26 V=2621742
0001953236,12:06:00,2016/04/09,OK(1) B=26 V=36151272
0001954356,12:08:25,2016/04/09,OK(1) B=26 V=2599081
0001953214,12:11:04,2016/04/09,OK(1) B=26 V=36151229
0001953236,12:13:56,2016/04/09,OK(1) B=26 V=36151272
0001953236,12:14:00,2016/04/09,OK(1) B=26 V=36151272
0001953237,12:17:51,2016/04/09,OK(1) B=26 V=36151275
0002004822,12:20:54,2016/04/09,OK(1) B=26 V=36185517
0002004822,12:20:59,2016/04/09,OK(1) B=26 V=36185517
0002004822,12:21:04,2016/04/09,OK(1) B=26 V=36185517
0002000659,12:22:50,2016/04/09,OK(1) B=26 V=2622758
0001953237,12:30:14,2016/04/09,OK(1) B=26 V=36151275
0001953237,12:30:20,2016/04/09,OK(1) B=26 V=36151275
0001953606,12:31:33,2016/04/09,OK(1) B=26 V=2597580
0001954360,12:34:02,2016/04/09,OK(1) B=26 V=2599089
0001953236,12:35:07,2016/04/09,OK(1) B=26 V=36151272
0001953237,12:40:01,2016/04/09,OK(1) B=26 V=36151275
0002001935,12:41:14,2016/04/09,OK(1) B=26 V=2625311
0001954367,12:41:45,2016/04/09,OK(1) B=26 V=2599102
0001953236,12:44:19,2016/04/09,OK(1) B=26 V=36151272
0002000665,12:50:14,2016/04/09,OK(1) B=26 V=2622770
0001953214,12:50:17,2016/04/09,OK(1) B=26 V=36151229
0001953214,12:54:10,2016/04/09,OK(1) B=26 V=36151229
0001953214,12:55:11,2016/04/09,OK(1) B=26 V=36151229
0001953648,12:56:47,2016/04/09,OK(1) B=26 V=2597664
0001953237,13:00:08,2016/04/09,OK(1) B=26 V=36151275
0001953214,13:03:48,2016/04/09,OK(1) B=26 V=36151229
0001954423,13:05:44,2016/04/09,OK(1) B=26 V=2599215
0001954423,13:05:45,2016/04/09,OK(1) B=26 V=2599215
0001953624,13:09:02,2016/04/09,OK(1) B=26 V=2597616
0002001962,13:10:38,2016/04/09,OK(1) B=26 V=2625364
