20150526.txtl
0017365423,19:27:02,2015/05/25l
0017365423,19:27:04,2015/05/25l
0017365423,19:27:05,2015/05/25l
0017365423,19:27:07,2015/05/25l
0017365423,19:27:12,2015/05/25l
0017365423,19:27:13,2015/05/25l
0017365423,19:27:15,2015/05/25l
0017365423,19:27:16,2015/05/25l
0017365423,19:27:29,2015/05/25l
0017365423,19:27:32,2015/05/25l
0017365423,19:27:34,2015/05/25l
0017365423,19:27:35,2015/05/25l
0017365423,19:27:36,2015/05/25l
0017365423,19:27:38,2015/05/25l
0017365423,19:27:39,2015/05/25l
0017365423,19:27:40,2015/05/25l
0017365423,19:27:41,2015/05/25l
0017365423,19:27:42,2015/05/25l
0017365423,19:27:43,2015/05/25l
0017365423,19:27:44,2015/05/25l
0017365423,19:27:51,2015/05/25l
0017365423,19:27:52,2015/05/25l
0017365423,19:27:55,2015/05/25l
0017365423,19:27:57,2015/05/25l
0017365423,19:27:59,2015/05/25l
0017365423,19:28:00,2015/05/25l
0017365423,19:28:01,2015/05/25l
0017365423,19:28:02,2015/05/25l
0017365423,19:28:04,2015/05/25l
0017365423,19:28:12,2015/05/25l
0017365423,19:28:15,2015/05/25l
0017365423,19:28:16,2015/05/25l
0017365423,19:28:18,2015/05/25l
0017365423,19:28:19,2015/05/25l
0017365423,19:28:20,2015/05/25l
0017365423,19:28:22,2015/05/25l
0017365423,19:28:23,2015/05/25l
0017365423,19:28:24,2015/05/25l
0017365423,19:28:25,2015/05/25l
0017365423,19:28:29,2015/05/25l
0017365423,19:28:30,2015/05/25l
0017365423,19:28:34,2015/05/25l
0017365423,19:28:35,2015/05/25l
0017365423,19:28:37,2015/05/25l
0017365423,19:28:38,2015/05/25l
0017365423,19:31:02,2015/05/25l
0017365423,19:31:04,2015/05/25l
0017365423,19:31:05,2015/05/25l
0017365423,19:31:07,2015/05/25l
0017365423,19:31:13,2015/05/25l
0017365423,19:31:14,2015/05/25l
0017365423,19:31:15,2015/05/25l
0017365423,19:31:17,2015/05/25l
0017365423,19:31:18,2015/05/25l
0017365423,19:31:20,2015/05/25l
0017365423,19:31:29,2015/05/25l
0017365423,19:31:30,2015/05/25l
0017365423,19:31:33,2015/05/25l
0017365423,19:31:35,2015/05/25l
0017365423,19:31:38,2015/05/25l
0017365423,19:31:39,2015/05/25l
0017365423,19:31:41,2015/05/25l
0017365423,19:31:42,2015/05/25l
0017365423,19:31:49,2015/05/25l
0017365423,19:31:50,2015/05/25l
0017365423,19:31:52,2015/05/25l
0017365423,19:31:53,2015/05/25l
0017365423,19:31:54,2015/05/25l
0017365423,19:32:07,2015/05/25l
0017365423,19:32:09,2015/05/25l
0017365423,19:37:55,2015/05/25l
0017365423,19:37:56,2015/05/25l
0017365423,19:38:00,2015/05/25l
0017365423,19:38:01,2015/05/25l
0017365423,19:38:03,2015/05/25l
0017365423,19:40:36,2015/05/25l
0017365423,19:40:39,2015/05/25l
0017365423,19:40:40,2015/05/25l
0017365423,19:40:41,2015/05/25l
0017365423,19:40:43,2015/05/25l
0017365423,19:40:44,2015/05/25l
0017365423,19:40:45,2015/05/25l
0017365423,19:40:53,2015/05/25l
0017365423,19:40:54,2015/05/25l
0017365423,20:05:51,2015/05/25l
0017365423,20:07:43,2015/05/25l
0017365423,20:07:49,2015/05/25l
0017365423,20:08:48,2015/05/25l
0017365423,20:09:00,2015/05/25l
0017365423,20:11:55,2015/05/25l
0017365423,20:12:00,2015/05/25l
0017365423,20:12:32,2015/05/25l
0017365423,20:12:44,2015/05/25l
0017365423,20:15:52,2015/05/25l
0017365423,20:24:23,2015/05/25l
0017365423,20:28:54,2015/05/25l
0017365423,20:37:57,2015/05/25l
0017365423,20:39:53,2015/05/25l
0017365423,20:40:35,2015/05/25l
0017365423,20:40:40,2015/05/25l
0017365423,20:40:49,2015/05/25l
0017365423,20:43:40,2015/05/25l
0017365423,20:43:53,2015/05/25l
0017365423,20:46:42,2015/05/25l
0017365423,20:54:02,2015/05/25l
0017365423,20:56:14,2015/05/25l
0017365423,20:56:19,2015/05/25l
0017365423,20:56:24,2015/05/25l
0017365423,21:15:17,2015/05/25l
0017365423,21:25:08,2015/05/25l
0017365423,21:25:15,2015/05/25l
0017365423,21:33:18,2015/05/25l
0017365423,21:37:26,2015/05/25l
0017365423,21:37:31,2015/05/25l
0017365423,21:37:36,2015/05/25l
0017365423,21:37:44,2015/05/25l
0017365423,21:37:50,2015/05/25l
0017365423,21:39:16,2015/05/25l
0017365423,21:39:21,2015/05/25l
0017365423,21:39:26,2015/05/25l
0017365423,21:39:32,2015/05/25l
0017365423,21:39:34,2015/05/25l
0017365423,21:39:35,2015/05/25l
0017365423,21:39:47,2015/05/25l
0017365423,21:39:50,2015/05/25l
0017365423,21:39:51,2015/05/25l
0017365423,21:39:53,2015/05/25l
0017365423,21:39:54,2015/05/25l
0017365423,21:39:55,2015/05/25l
0017365423,21:40:33,2015/05/25l
0017365423,21:50:21,2015/05/25l
0017365423,21:53:24,2015/05/25l
0017365423,21:53:29,2015/05/25l
0017365423,21:53:38,2015/05/25l
0017365423,21:53:42,2015/05/25l
0017365423,21:53:46,2015/05/25l
0017365423,21:53:51,2015/05/25l
0017365423,21:53:55,2015/05/25l
0017365423,22:01:36,2015/05/25l
0017365423,22:07:00,2015/05/25l
0017365423,22:16:38,2015/05/25l
0017365423,22:16:48,2015/05/25l
0017365423,22:17:00,2015/05/25l
0017365423,22:17:07,2015/05/25l
0017365423,22:18:14,2015/05/25l
0017365423,22:18:21,2015/05/25l
0017365423,22:18:26,2015/05/25l
0017365423,22:22:54,2015/05/25l
0017365423,22:40:01,2015/05/25l
0017365423,23:10:02,2015/05/25l
