20150531.txtl
0001953233,19:33:48,2015/05/30l
0001953233,19:33:51,2015/05/30l
0001953233,19:33:55,2015/05/30l
0001953233,19:33:59,2015/05/30l
0001953233,19:34:02,2015/05/30l
0001953233,19:34:06,2015/05/30l
0001953233,19:34:08,2015/05/30l
0001953233,19:34:10,2015/05/30l
0001953233,19:34:13,2015/05/30l
0001953334,20:05:51,2015/05/30l
0001953334,20:05:54,2015/05/30l
0001953334,20:05:58,2015/05/30l
0001953214,20:23:39,2015/05/30l
0001953214,20:24:04,2015/05/30l
0001953702,20:30:58,2015/05/30l
0001954429,20:32:44,2015/05/30l
0001954376,21:01:56,2015/05/30l
0001953334,21:23:16,2015/05/30l
0001953232,21:26:48,2015/05/30l
0001953233,21:32:02,2015/05/30l
0001953233,21:32:07,2015/05/30l
0001953233,21:32:11,2015/05/30l
0001954583,21:33:17,2015/05/30l
0001953507,21:35:56,2015/05/30l
0001953507,21:39:24,2015/05/30l
0002001058,21:42:17,2015/05/30l
0002000617,21:44:33,2015/05/30l
0001953214,21:45:55,2015/05/30l
0001953594,21:47:55,2015/05/30l
0001953594,21:47:59,2015/05/30l
0001953973,21:49:11,2015/05/30l
0001953973,21:49:13,2015/05/30l
0001953973,21:49:15,2015/05/30l
0001953973,21:49:19,2015/05/30l
0001953973,21:49:21,2015/05/30l
0002000555,21:50:31,2015/05/30l
0001953598,21:55:13,2015/05/30l
0002000555,21:56:36,2015/05/30l
0001953334,21:59:43,2015/05/30l
0001953220,22:00:58,2015/05/30l
0001953220,22:01:00,2015/05/30l
0001953214,22:01:59,2015/05/30l
0001953334,22:03:59,2015/05/30l
0001953314,22:04:45,2015/05/30l
0001954505,22:06:12,2015/05/30l
0001954505,22:06:23,2015/05/30l
0001953334,22:13:16,2015/05/30l
0002000147,22:14:44,2015/05/30l
0001953537,22:37:01,2015/05/30l
0001953537,22:46:34,2015/05/30l
0001953231,22:50:42,2015/05/30l
0001954469,22:55:18,2015/05/30l
0001954423,22:55:25,2015/05/30l
0001954395,23:05:57,2015/05/30l
0001954395,23:06:01,2015/05/30l
0001954395,23:06:05,2015/05/30l
0001954395,23:06:40,2015/05/30l
0001954395,23:07:05,2015/05/30l
0001954395,23:07:11,2015/05/30l
0001954345,23:07:20,2015/05/30l
0001953949,23:07:26,2015/05/30l
0001954345,23:07:28,2015/05/30l
0001953949,23:07:34,2015/05/30l
0001954395,23:07:35,2015/05/30l
0001953949,23:07:38,2015/05/30l
0001954395,23:07:42,2015/05/30l
0001953949,23:08:02,2015/05/30l
0001953949,23:08:04,2015/05/30l
0001953949,23:08:41,2015/05/30l
0001953949,23:09:22,2015/05/30l
0001953949,23:09:25,2015/05/30l
0001954395,23:09:26,2015/05/30l
0001953949,23:10:27,2015/05/30l
0001953949,23:10:28,2015/05/30l
0001953949,23:10:30,2015/05/30l
0001953214,23:10:32,2015/05/30l
0001953949,23:10:40,2015/05/30l
0001953949,23:10:41,2015/05/30l
0001953949,23:10:47,2015/05/30l
0001953949,23:10:51,2015/05/30l
0001953949,23:10:53,2015/05/30l
0001953949,23:10:54,2015/05/30l
0001953949,23:10:55,2015/05/30l
0001953949,23:10:57,2015/05/30l
0002000120,23:19:39,2015/05/30l
0001953237,16:26:30,2015/05/30l
0001953619,16:27:47,2015/05/30l
0001954304,16:27:54,2015/05/30l
0001953992,16:29:31,2015/05/30l
0001953992,16:29:35,2015/05/30l
0001953992,16:29:38,2015/05/30l
0001953992,16:29:42,2015/05/30l
0001953992,16:29:46,2015/05/30l
0002000538,16:31:34,2015/05/30l
0001953992,16:33:48,2015/05/30l
0001953237,16:34:11,2015/05/30l
0001953214,16:39:50,2015/05/30l
0001954246,16:47:01,2015/05/30l
0001953992,16:51:39,2015/05/30l
0001953314,16:54:52,2015/05/30l
0002001028,16:58:09,2015/05/30l
0001953214,16:59:04,2015/05/30l
0001953203,17:00:17,2015/05/30l
0001954343,17:01:00,2015/05/30l
0001954343,17:01:03,2015/05/30l
0001954343,17:01:05,2015/05/30l
0001954343,17:01:11,2015/05/30l
0001953992,17:02:50,2015/05/30l
0001953251,17:03:36,2015/05/30l
0001953666,17:16:14,2015/05/30l
0001953666,17:16:23,2015/05/30l
0001953666,17:16:44,2015/05/30l
0002001058,17:18:19,2015/05/30l
0001953314,17:20:14,2015/05/30l
0001953314,17:20:15,2015/05/30l
0001953314,17:20:17,2015/05/30l
0001953314,17:20:21,2015/05/30l
0001953666,17:23:14,2015/05/30l
0002000154,17:31:13,2015/05/30l
0002000153,17:33:13,2015/05/30l
0001954412,17:36:35,2015/05/30l
0001954412,17:36:37,2015/05/30l
0001953425,17:44:15,2015/05/30l
0001954311,17:44:29,2015/05/30l
0001953203,17:47:45,2015/05/30l
0001954407,17:56:45,2015/05/30l
0001953232,17:59:10,2015/05/30l
0001953303,17:59:18,2015/05/30l
0001953541,18:05:53,2015/05/30l
0001953247,18:16:30,2015/05/30l
