20150604.txtl
0002000567,05:59:11,2015/06/03l
0001953504,06:01:26,2015/06/03l
0001953631,06:18:26,2015/06/03l
0001954411,06:47:25,2015/06/03l
0001953247,06:52:41,2015/06/03l
0001954507,06:54:51,2015/06/03l
0001954411,06:55:56,2015/06/03l
0002000567,07:01:43,2015/06/03l
0001953631,07:06:03,2015/06/03l
0001954254,07:07:49,2015/06/03l
0001954458,07:08:04,2015/06/03l
0001953774,07:30:02,2015/06/03l
0001953757,07:38:26,2015/06/03l
0001953213,07:59:10,2015/06/03l
0001953436,08:15:55,2015/06/03l
0001954399,08:29:01,2015/06/03l
0002001508,08:33:04,2015/06/03l
0001953417,08:33:10,2015/06/03l
0001953521,08:33:58,2015/06/03l
0001954507,08:36:05,2015/06/03l
0001954412,08:49:29,2015/06/03l
0001954407,08:54:15,2015/06/03l
0002000553,09:12:49,2015/06/03l
0002000688,09:12:54,2015/06/03l
0001954304,09:24:36,2015/06/03l
0001954492,09:26:08,2015/06/03l
0001953344,09:26:11,2015/06/03l
0001954343,09:31:13,2015/06/03l
0001953631,09:36:46,2015/06/03l
0002000553,09:40:33,2015/06/03l
0001954532,09:42:43,2015/06/03l
0001953586,09:44:39,2015/06/03l
0002000153,09:45:48,2015/06/03l
0001953598,09:51:25,2015/06/03l
0001953385,09:51:36,2015/06/03l
0001953385,09:51:48,2015/06/03l
0001954412,09:59:02,2015/06/03l
0001954412,09:59:13,2015/06/03l
0001954412,09:59:20,2015/06/03l
0001953670,10:01:26,2015/06/03l
0001953417,10:01:55,2015/06/03l
0001954534,10:04:39,2015/06/03l
0001953276,10:06:09,2015/06/03l
0001954304,10:07:49,2015/06/03l
0001954304,10:09:41,2015/06/03l
0001953531,10:13:23,2015/06/03l
0002000555,10:14:35,2015/06/03l
0001954383,10:15:56,2015/06/03l
0001953202,10:17:38,2015/06/03l
0001953344,10:20:13,2015/06/03l
0001954437,10:21:23,2015/06/03l
0001954328,10:26:11,2015/06/03l
0001953749,10:26:15,2015/06/03l
0001954471,10:28:11,2015/06/03l
0001953202,10:31:11,2015/06/03l
0002001508,10:32:24,2015/06/03l
0001953203,10:34:24,2015/06/03l
0002000557,10:37:34,2015/06/03l
0002000557,10:41:37,2015/06/03l
0001954387,10:46:19,2015/06/03l
0002000681,10:47:47,2015/06/03l
0002000681,10:47:50,2015/06/03l
0002000681,10:47:52,2015/06/03l
0001954228,10:48:58,2015/06/03l
0001953233,10:55:02,2015/06/03l
